,user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
10403,632,MICROFINANCIERA,Pagos Fijos,Grupo Solidario,12.0,Catorcenal,0.0,2016-09-27,2017-03-13,17000.0,0.0,0.0,0.0,0.0,0.0,,0.0
10404,632,TELEFONIA CELULAR,Revolvente,Linea de Credito,0.0,Mensual,0.0,2017-06-08,,4481.0,0.0,1797.0,0.0,0.0,0.0,,0.0
10405,632,TIENDA DEPARTAMENTAL,Revolvente,Linea de Credito,0.0,Mensual,1072.0,2012-12-08,,1340.0,307.0,1900.0,0.0,2.0,3.0,2014-01-31,804.0
10406,632,BANCOS,Revolvente,Tarjeta de Credito,0.0,Mensual,2845.0,2015-07-17,,15578.0,15212.0,15100.0,1527.0,3.0,2.0,2017-05-31,3394.0
10407,632,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2016-09-14,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
10408,632,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,831.0,2016-05-22,,1379.0,994.0,20000.0,0.0,0.0,0.0,,0.0
10409,632,CIA Q  OTORGA,Sin Limite Preestablecido,Tarjeta de Credito,0.0,Mensual,0.0,2016-11-18,,14234.0,5073.0,0.0,0.0,0.0,0.0,,0.0
10410,632,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,249.0,2016-10-28,,249.0,0.0,1.0,0.0,0.0,0.0,,0.0
10411,632,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,100.0,2014-05-12,,3090.0,1081.0,20000.0,0.0,0.0,0.0,,0.0
10412,632,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,15695.0,2016-05-22,,15695.0,15695.0,20000.0,2441.0,0.0,0.0,,0.0
10413,632,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,874.0,2016-09-11,,7000.0,9747.0,7000.0,0.0,0.0,0.0,,0.0
10414,632,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,250.0,2014-03-01,,4672.0,4394.0,4500.0,0.0,0.0,0.0,,0.0
10415,632,EDUCACION,Revolvente,Otros (Multiples Creditos),6.0,Mensual,16853.0,2016-10-18,,182600.0,16853.0,182600.0,16853.0,0.0,0.0,,0.0
10416,633,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Credito al Consumo,4.0,Semanal,0.0,2008-11-13,2008-11-27,224.0,0.0,0.0,0.0,0.0,1.0,2008-11-20,56.0
10417,633,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Prestamo Personal ,52.0,Semanal,0.0,2009-03-09,2009-09-20,45474.0,0.0,0.0,0.0,0.0,5.0,2009-05-18,4530.0
10418,633,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Linea de Credito,78.0,Semanal,0.0,2010-11-09,2011-05-23,11408.0,0.0,0.0,0.0,0.0,2.0,2011-01-25,294.0
10419,633,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Linea de Credito,75.0,Semanal,0.0,2010-11-23,2011-05-23,3145.0,0.0,0.0,0.0,0.0,3.0,2011-03-01,129.0
10420,633,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Linea de Credito,77.0,Semanal,0.0,2011-03-29,2011-06-07,5666.0,0.0,0.0,0.0,0.0,1.0,2011-04-12,67.0
10421,633,BANCOS,Pagos Fijos,Prestamo Personal ,12.0,Catorcenal,0.0,2015-07-24,2016-01-11,8003.0,0.0,8003.0,0.0,0.0,1.0,2015-10-31,867.0
10422,633,BANCOS,Pagos Fijos,Prestamo Personal ,12.0,Catorcenal,0.0,2016-01-08,2016-06-27,40212.0,0.0,40212.0,0.0,0.0,1.0,2016-04-30,4356.0
10423,633,BANCOS,Pagos Fijos,Prestamo Personal ,12.0,Mensual,2006.0,2016-02-19,,15000.0,2602.0,0.0,2602.0,5.0,4.0,2017-04-30,2602.0
10424,633,BANCOS,Pagos Fijos,Prestamo Personal ,12.0,Catorcenal,6440.0,2016-07-12,,60230.0,10440.0,0.0,10440.0,5.0,5.0,2017-04-30,10440.0
10425,633,BANCOS,Pagos Fijos,Prestamo Personal ,52.0,Semanal,0.0,2007-06-08,2008-02-01,50000.0,0.0,0.0,0.0,0.0,2.0,2008-01-15,1114.0
10426,633,BANCOS,Pagos Fijos,Prestamo Personal ,52.0,Semanal,0.0,2008-02-02,2008-10-16,24944.0,0.0,0.0,0.0,0.0,1.0,2008-06-25,526.0
10427,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,70.0,Semanal,0.0,2008-03-13,2008-11-19,5600.0,0.0,5600.0,0.0,0.0,2.0,2008-10-02,260.0
10428,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,70.0,Semanal,0.0,2008-04-17,2008-07-09,2211.0,0.0,2211.0,0.0,0.0,1.0,2008-07-03,170.0
10429,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,70.0,Semanal,0.0,2008-05-01,2009-01-07,4536.0,0.0,4536.0,0.0,0.0,2.0,2008-10-02,232.0
10430,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,50.0,Semanal,0.0,2008-05-08,2009-03-05,3120.0,0.0,3120.0,0.0,0.0,2.0,2009-02-12,120.0
10431,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,70.0,Semanal,0.0,2008-06-26,2008-09-25,435.0,0.0,435.0,0.0,0.0,2.0,2008-08-07,66.0
10432,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,60.0,Semanal,0.0,2008-07-17,2009-03-09,6760.0,0.0,6760.0,0.0,0.0,4.0,2009-03-05,520.0
10433,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,70.0,Semanal,0.0,2008-07-31,2009-03-05,4983.0,0.0,4983.0,0.0,0.0,2.0,2009-02-12,192.0
10434,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,60.0,Semanal,0.0,2008-08-14,2008-10-29,592.0,0.0,592.0,0.0,0.0,1.0,2008-08-21,46.0
10435,633,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Linea de Credito,60.0,Semanal,0.0,2008-08-28,2009-03-05,2534.0,0.0,2534.0,0.0,0.0,2.0,2009-02-12,130.0
10436,633,TIENDA DEPARTAMENTAL,Revolvente,Linea de Credito,0.0,Mensual,0.0,2013-09-07,2014-10-25,0.0,0.0,17217.0,0.0,0.0,0.0,,0.0
10437,633,BANCOS,Revolvente,Tarjeta de Credito,0.0,Mensual,4106.0,2008-01-14,,18723.0,18723.0,16000.0,0.0,0.0,0.0,,0.0
10438,633,BANCOS,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2008-01-14,2011-05-23,27021.0,0.0,3000.0,0.0,0.0,0.0,,0.0
10439,633,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2010-02-24,,326.0,0.0,740.0,0.0,0.0,4.0,2011-04-30,30.0
10440,633,MERCANCIA PARA HOGAR Y OFICINA,Sin Limite Preestablecido,Credito Personal al Consumo,0.0,Semanal,0.0,2008-11-14,,0.0,0.0,0.0,0.0,0.0,4.0,2011-03-01,1398.0
10441,633,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2010-05-26,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
10442,633,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2009-12-21,,0.0,0.0,0.0,0.0,12.0,13.0,2016-10-31,270.0
10443,633,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,145.0,2017-04-22,,643.0,0.0,5000.0,0.0,0.0,0.0,,0.0
10444,633,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,10703.0,2013-05-10,,4242.0,10703.0,0.0,10703.0,0.0,0.0,,0.0
10445,633,TIENDA COMERCIAL,Revolvente,Aparatos - Muebles,0.0,Mensual,0.0,2011-12-10,,20611.0,0.0,22000.0,0.0,0.0,0.0,,0.0
10446,633,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2015-05-27,2015-10-31,846.0,0.0,697.0,0.0,0.0,0.0,,0.0
10447,633,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2015-01-07,2015-10-31,1646.0,0.0,1205.0,0.0,0.0,0.0,,0.0
10448,633,TIENDA COMERCIAL,Revolvente,Aparatos - Muebles,0.0,Mensual,0.0,2011-12-10,2014-06-30,0.0,0.0,6000.0,0.0,0.0,0.0,,0.0
10449,633,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2009-10-27,2013-05-31,2270.0,0.0,0.0,0.0,0.0,0.0,,0.0
10450,634,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Credito al Consumo,39.0,Semanal,0.0,2000-09-24,2001-05-23,3860.0,0.0,0.0,0.0,0.0,41.0,2004-09-23,3057.0
10451,634,BANCO,Pagos Fijos,Prestamo Personal ,10.0,Catorcenal,0.0,2014-09-09,2015-08-03,8007.0,0.0,0.0,0.0,0.0,0.0,,0.0
10452,634,BANCOS,Pagos Fijos,Prestamo Personal ,10.0,Catorcenal,0.0,2014-03-21,2014-08-22,7005.0,0.0,7005.0,0.0,0.0,1.0,2014-08-13,867.0
10453,634,FINANCIERA,Pagos Fijos,Prestamo Personal ,12.0,Mensual,5630.0,2017-05-04,,40000.0,43039.0,40000.0,0.0,0.0,0.0,,0.0
10454,634,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2017-02-23,,427.0,0.0,751.0,0.0,0.0,0.0,,0.0
10455,634,AUTOMOTRIZ,Pagos Fijos,Compra de Automovil,48.0,Mensual,5348.0,2016-12-24,,200279.0,187655.0,0.0,0.0,0.0,0.0,,0.0
10456,634,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2016-12-21,,1231.0,0.0,751.0,0.0,0.0,0.0,,0.0
10457,634,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,755.0,2016-10-25,,2904.0,755.0,20000.0,0.0,0.0,0.0,,0.0
10458,634,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1041.0,2016-10-25,,11047.0,1041.0,20000.0,0.0,0.0,0.0,,0.0
10459,634,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,318.0,2016-09-19,,399.0,318.0,696.0,0.0,0.0,0.0,,0.0
10460,634,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,748.0,2016-03-31,,1733.0,748.0,10000.0,0.0,0.0,0.0,,0.0
10461,634,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2016-03-31,,551.0,0.0,5000.0,0.0,0.0,0.0,,0.0
10462,634,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1238.0,2016-03-31,,2784.0,1238.0,5000.0,0.0,0.0,0.0,,0.0
10463,634,SERVICIOS,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2010-09-03,,393.0,0.0,740.0,0.0,0.0,0.0,,0.0
10464,634,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,546.0,2017-02-09,,16798.0,11877.0,15500.0,0.0,0.0,0.0,,0.0
10465,634,FINANCIERA,Pagos Fijos,Prestamo Personal ,0.0,Quincenal,0.0,2011-10-19,2016-11-26,5757.0,0.0,0.0,0.0,0.0,0.0,,0.0
10466,634,BANCO,Pagos Fijos,Préstamo de Nomina,72.0,Mensual,0.0,2011-10-01,2016-05-31,54481.0,0.0,44500.0,0.0,0.0,0.0,,0.0
10467,635,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2013-03-20,,2733.0,0.0,0.0,0.0,0.0,0.0,,0.0
10468,635,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2016-02-24,2016-10-31,11079.0,0.0,1.0,0.0,0.0,0.0,,0.0
10469,635,SERVICIOS,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2010-03-02,,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
10470,636,CIA Q  OTORGA,Sin Limite Preestablecido,Tarjeta de Credito,0.0,Mensual,46098.0,2016-07-22,,218185.0,139052.0,0.0,0.0,0.0,0.0,,0.0
10471,636,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2015-03-15,,2021.0,0.0,2700.0,0.0,0.0,0.0,,0.0
10472,636,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2013-07-16,,3668.0,0.0,4500.0,0.0,0.0,0.0,,0.0
10473,636,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,160.0,2015-10-23,,13561.0,493.0,12856.0,0.0,0.0,0.0,,0.0
10474,636,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,235.0,2016-06-13,,13027.0,0.0,12856.0,0.0,0.0,0.0,,0.0
10475,637,HIPOTECAGOBIERNO,Hipoteca,Bienes Raices,360.0,Mensual,1812.0,2015-04-29,,193924.0,194894.0,193924.0,0.0,0.0,0.0,,0.0
10476,637,FINANCIERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,0.0,2007-03-05,2012-12-27,524.0,0.0,0.0,0.0,2.0,0.0,,0.0
10477,637,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2018-02-15,2018-03-02,1000.0,0.0,0.0,0.0,0.0,0.0,,0.0
10478,637,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,2400.0,2018-03-03,,2400.0,2400.0,0.0,0.0,0.0,0.0,,0.0
10479,637,BANCOS,Pagos Fijos,Compra de Automovil,48.0,Mensual,0.0,2015-09-30,2017-06-14,93000.0,0.0,93000.0,0.0,2.0,4.0,2017-05-31,67710.0
10480,637,ADMINISTRADORAS DE CARTERA,Revolvente,Tarjeta de Credito,0.0,Pago minimo para cuentas revolventes,19995.0,2006-06-30,,21452.0,19995.0,21452.0,19995.0,12.0,5.0,2017-02-28,19995.0
10481,637,BANCOS,Revolvente,Tarjeta de Credito,0.0,Pago minimo para cuentas revolventes,1667.0,2015-08-10,2017-09-30,50000.0,56270.0,50000.0,56270.0,6.0,13.0,2017-04-30,56270.0
10482,637,ADMINISTRADORAS DE CARTERA,Sin Limite Preestablecido,Otros (Multiples Creditos),0.0,Pago minimo para cuentas revolventes,63590.0,2016-05-25,,63590.0,63590.0,0.0,63590.0,2.0,13.0,2018-02-28,63590.0
10483,637,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,7815.0,2014-08-18,,7815.0,7815.0,0.0,7815.0,9.0,13.0,2017-06-30,7815.0
10484,637,SERVICIO DE TELEVISION DE PAGA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,562.0,2016-12-06,,268.0,562.0,740.0,562.0,3.0,3.0,2018-02-28,562.0
10485,637,ADMINISTRADORAS DE CARTERA,Sin Limite Preestablecido,Otros (Multiples Creditos),0.0,Pago minimo para cuentas revolventes,972.0,2007-03-05,,972.0,972.0,0.0,972.0,5.0,13.0,2018-02-28,972.0
10486,637,TELEFONIA LOCAL Y DE LARGA DISTANCIA,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,1838.0,2004-10-27,,1838.0,1838.0,0.0,1838.0,24.0,13.0,2016-11-30,1838.0
10487,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,567.0,2016-03-07,,842.0,567.0,0.0,567.0,9.0,0.0,,0.0
10488,637,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,23952.0,2015-07-31,,15000.0,23952.0,15000.0,23952.0,23.0,0.0,,0.0
10489,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,15958.0,2016-01-11,,6481.0,15958.0,0.0,15958.0,22.0,0.0,,0.0
10490,637,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,3182.0,2014-09-17,,9919.0,9897.0,9897.0,9897.0,12.0,0.0,,0.0
10491,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,5485.0,2015-08-13,,5485.0,5485.0,10000.0,5485.0,25.0,0.0,,0.0
10492,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,10349.0,2015-08-09,,10349.0,10349.0,10000.0,2125.0,25.0,0.0,,0.0
10493,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,125.0,2016-12-21,,581.0,125.0,0.0,0.0,4.0,0.0,,0.0
10494,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,2.0,2016-03-07,,772.0,2.0,0.0,0.0,0.0,0.0,,0.0
10495,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2016-03-07,,1643.0,0.0,0.0,0.0,4.0,0.0,,0.0
10496,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2016-03-07,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
10497,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2016-01-11,,2757.0,0.0,0.0,0.0,3.0,0.0,,0.0
10498,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2012-12-27,,2139.0,0.0,0.0,0.0,0.0,0.0,,0.0
10499,637,BANCO,Pagos Fijos,Prestamo Personal ,119.0,Quincenal,0.0,2015-07-21,2017-12-15,35000.0,0.0,0.0,42629.0,25.0,0.0,,0.0
10500,637,COOPERATIVA,Pagos Fijos,Prestamo Personal ,24.0,Mensual,0.0,2017-11-15,2017-12-31,6950.0,0.0,6950.0,0.0,0.0,0.0,,0.0
10501,637,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2014-11-04,2017-12-15,79661.0,0.0,46700.0,51321.0,22.0,0.0,,0.0
10502,637,COOPERATIVA,Pagos Fijos,Prestamo Personal ,12.0,Mensual,0.0,2017-10-20,2017-11-30,2590.0,0.0,2590.0,0.0,0.0,0.0,,0.0
10503,637,BANCO,Revolvente,Tarjeta de Credito,25.0,Mensual,0.0,2014-05-19,2017-01-05,15000.0,0.0,15000.0,0.0,12.0,0.0,,0.0
10504,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2016-11-01,2017-01-31,225.0,0.0,0.0,0.0,0.0,0.0,,0.0
10505,637,BANCO,Pagos Fijos,Linea de Credito,36.0,Mensual,22092.0,2014-09-26,2016-08-30,25000.0,22092.0,0.0,22092.0,10.0,0.0,,0.0
10506,637,COOPERATIVA,Pagos Fijos,Prestamo Personal ,18.0,Mensual,0.0,2015-04-20,2016-01-31,4850.0,0.0,4850.0,0.0,3.0,0.0,,0.0
10507,637,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2013-08-02,2016-01-10,5021.0,0.0,0.0,0.0,1.0,0.0,,0.0
10508,637,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2014-09-17,2015-12-17,6465.0,0.0,1.0,0.0,0.0,0.0,,0.0
10509,637,BANCO,Pagos Fijos,Compra de Automovil,0.0,Mensual,0.0,2015-07-07,2015-10-09,62000.0,0.0,62000.0,0.0,0.0,0.0,,0.0
10510,637,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2014-05-19,2014-12-01,5031.0,0.0,15000.0,0.0,0.0,0.0,,0.0
10511,638,SERVICIOS,Sin Limite Preestablecido,Otros (Multiples Creditos),1.0,Mensual,0.0,2013-10-23,,929.0,0.0,0.0,0.0,0.0,0.0,,0.0
10512,638,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2013-11-10,,941.0,0.0,20000.0,0.0,0.0,0.0,,0.0
10513,638,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,266.0,2013-05-01,,6547.0,5552.0,5600.0,0.0,0.0,0.0,,0.0
10514,638,HIPOTECAGOBIERNO,Hipoteca,Bienes Raices,360.0,Mensual,2391.0,2012-05-30,,281304.0,288442.0,281304.0,0.0,0.0,0.0,,0.0
10515,638,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2013-12-06,2016-06-30,2298.0,0.0,1.0,0.0,0.0,0.0,,0.0
10516,638,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2013-05-01,2013-09-30,5591.0,0.0,1.0,0.0,0.0,0.0,,0.0
10517,639,FONDOS Y FIDEICOMISOS,Pagos Fijos,Prestamo Personal ,12.0,Mensual,0.0,2014-07-21,2015-09-04,17124.0,0.0,0.0,0.0,0.0,0.0,,0.0
10518,639,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2017-08-10,2017-08-30,2000.0,0.0,0.0,0.0,0.0,1.0,2017-09-01,2538.0
10519,639,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2017-09-01,2017-09-21,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
10520,639,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2017-10-03,2017-11-03,2800.0,0.0,0.0,0.0,0.0,1.0,2017-11-03,730.0
10521,639,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2017-12-02,2017-12-20,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
10522,639,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Una sola exhibicion,0.0,2018-01-26,2018-02-24,2500.0,0.0,0.0,0.0,1.0,1.0,2018-02-23,2500.0
10523,639,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Mensual,0.0,2017-11-03,2017-12-04,2500.0,0.0,0.0,0.0,0.0,0.0,,0.0
10524,639,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Prestamo Personal ,1.0,Mensual,0.0,2017-12-20,2018-01-26,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0
10525,639,FINANCIERA,Pagos Fijos,Prestamo Personal ,1.0,Mensual,7030.0,2018-02-26,,5000.0,7030.0,0.0,0.0,0.0,0.0,,0.0
10526,639,MICROFINANCIERA,Pagos Fijos,Prestamo Personal ,18.0,Semanal,1495.0,2018-02-13,,4000.0,5981.0,0.0,0.0,0.0,0.0,,0.0
10527,639,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,973.0,2017-07-07,,23767.0,19919.0,20400.0,0.0,0.0,0.0,,0.0
10528,639,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,1507.0,2017-03-29,,21741.0,19071.0,20400.0,0.0,0.0,0.0,,0.0
10529,639,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2017-07-07,2018-01-24,23767.0,0.0,20400.0,0.0,0.0,0.0,,0.0
10530,639,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2017-07-07,2017-08-31,22120.0,0.0,20400.0,0.0,0.0,0.0,,0.0
10531,639,BANCO,Pagos Fijos,Mejoras a la Casa,1.0,Mensual,0.0,2013-01-02,2014-12-31,30000.0,0.0,30000.0,0.0,0.0,0.0,,0.0
10532,640,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,2010-12-18,2011-02-19,5100.0,0.0,5100.0,0.0,0.0,0.0,,0.0
10533,640,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,2011-02-15,2011-02-16,5100.0,0.0,5100.0,0.0,0.0,0.0,,0.0
10534,640,TIENDA DEPARTAMENTAL,Revolvente,Prestamo Personal ,0.0,Mensual,0.0,2010-03-24,,0.0,0.0,5739.0,0.0,0.0,0.0,,0.0
10535,640,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,248.0,2016-06-30,,348.0,248.0,75100.0,248.0,0.0,0.0,,0.0
10536,640,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2015-01-20,,16096.0,10007.0,13800.0,0.0,0.0,0.0,,0.0
10537,640,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,405.0,2014-02-19,,620.0,405.0,3004.0,0.0,0.0,0.0,,0.0
10538,640,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2014-02-14,,524.0,0.0,2253.0,0.0,0.0,0.0,,0.0
10539,640,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2011-11-01,,12003.0,6207.0,11000.0,0.0,0.0,0.0,,0.0
10540,640,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,0.0,2013-07-06,,1034.0,0.0,3609.0,0.0,0.0,0.0,,0.0
10541,640,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2013-05-01,,26681.0,24913.0,25000.0,0.0,0.0,0.0,,0.0
10542,640,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,0.0,Mensual,798.0,2007-11-08,,1773.0,798.0,2700.0,0.0,0.0,0.0,,0.0
10543,640,BANCO,Pagos Fijos,Linea de Credito,120.0,Mensual,10912.0,2016-08-25,,294100.0,266415.0,294100.0,0.0,0.0,0.0,,0.0
10544,640,BANCO,Pagos Fijos,Otros (Multiples Creditos),12.0,Mensual,369.0,2016-07-04,,4075.0,1445.0,0.0,0.0,0.0,0.0,,0.0
10545,640,BANCO,Hipoteca,Bienes Raices,600.0,Mensual,16704.0,2015-09-07,,1400000.0,1365303.0,1400000.0,0.0,0.0,0.0,,0.0
10546,640,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,1390.0,2013-10-08,,25751.0,23873.0,24000.0,0.0,0.0,0.0,,0.0
10547,640,COMUNICACIONES,Sin Limite Preestablecido,Linea de Credito,1.0,Mensual,0.0,2017-01-03,,1229.0,0.0,0.0,0.0,0.0,0.0,,0.0
10548,640,AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,36.0,Mensual,4746.0,2016-08-16,,166095.0,132876.0,166095.0,0.0,0.0,0.0,,0.0
10549,640,BANCO,Pagos Fijos,Préstamo de Nomina,72.0,Quincenal,885.0,2011-09-01,,65602.0,36886.0,83000.0,0.0,0.0,0.0,,0.0
10550,640,BANCO,Revolvente,Tarjeta de Credito,0.0,Mensual,0.0,2016-01-05,,39535.0,5394.0,7380.0,0.0,0.0,0.0,,0.0
