,user_id,total_credit_payments,amount_to_pay_next_payment,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_past_due_balance
7994,492,24.0,0.0,30004.0,0.0,30004.0,0.0,0.0,1.0,1797.0
7995,492,18.0,0.0,40005.0,0.0,40005.0,0.0,0.0,1.0,4634.0
7996,492,12.0,0.0,40004.0,0.0,0.0,0.0,8.0,1.0,5447.0
7997,492,16.0,0.0,6011.0,0.0,0.0,0.0,0.0,0.0,0.0
7998,492,16.0,0.0,73000.0,0.0,0.0,0.0,0.0,0.0,0.0
7999,492,12.0,5025.0,40593.0,40865.0,0.0,0.0,0.0,0.0,0.0
8000,492,12.0,0.0,887.0,0.0,17217.0,0.0,0.0,0.0,0.0
8001,492,26.0,0.0,13554.0,0.0,0.0,0.0,0.0,1.0,677.0
8002,492,26.0,0.0,14059.0,0.0,0.0,0.0,4.0,2.0,1537.0
8003,492,16.0,0.0,64000.0,0.0,0.0,0.0,0.0,0.0,0.0
8004,492,16.0,0.0,96000.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,492,16.0,0.0,106000.0,0.0,0.0,0.0,0.0,0.0,0.0
8006,492,16.0,0.0,122000.0,0.0,0.0,0.0,0.0,0.0,0.0
8007,492,52.0,0.0,377961.0,0.0,0.0,0.0,0.0,0.0,0.0
8008,492,52.0,0.0,484038.0,0.0,0.0,0.0,0.0,0.0,0.0
8009,492,45.0,151491.0,514934.0,151491.0,0.0,151491.0,16.0,13.0,151498.0
8010,492,52.0,0.0,514934.0,0.0,0.0,0.0,1.0,1.0,4522.0
8011,492,52.0,117202.0,155821.0,129189.0,0.0,112744.0,16.0,13.0,112744.0
8012,492,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
8013,492,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,492,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
8015,492,16.0,640.0,10000.0,1880.0,0.0,0.0,1.0,1.0,603.0
8016,492,16.0,299.0,10000.0,299.0,0.0,299.0,23.0,4.0,1277.0
8017,492,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
8018,492,78.0,0.0,193830.0,0.0,0.0,0.0,0.0,0.0,0.0
8019,492,100.0,0.0,438580.0,0.0,0.0,0.0,22.0,6.0,27384.0
8020,492,80.0,0.0,16000.0,0.0,0.0,0.0,24.0,1.0,200.0
8021,492,80.0,200.0,16000.0,4800.0,0.0,0.0,32.0,1.0,200.0
8022,492,80.0,3459.0,276720.0,260198.0,0.0,0.0,0.0,0.0,0.0
8023,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8024,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8025,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8026,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8027,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8028,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8029,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8030,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8031,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8032,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8033,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8034,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8036,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8038,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8039,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8040,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8041,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8042,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8043,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8044,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8045,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8046,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8047,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8048,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8049,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8050,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8051,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8052,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8053,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8054,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8055,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8056,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8057,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8058,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8060,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8061,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8062,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8063,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8064,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8065,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,492,0.0,0.0,5917.0,0.0,0.0,0.0,0.0,0.0,0.0
8067,492,0.0,1479.0,5917.0,5917.0,0.0,0.0,0.0,0.0,0.0
8068,492,16.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0
8069,492,16.0,0.0,14000.0,0.0,14000.0,0.0,0.0,0.0,0.0
8070,492,16.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0
8071,492,16.0,0.0,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0
8072,492,16.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0
8073,492,16.0,0.0,25000.0,0.0,25000.0,0.0,0.0,0.0,0.0
8074,492,16.0,0.0,25000.0,0.0,25000.0,0.0,0.0,0.0,0.0
8075,492,16.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0
8076,492,16.0,0.0,26000.0,0.0,26000.0,0.0,2.0,1.0,458.0
8077,492,16.0,0.0,26000.0,0.0,26000.0,0.0,0.0,0.0,0.0
8078,492,16.0,0.0,28000.0,0.0,28000.0,0.0,0.0,0.0,0.0
8079,492,16.0,0.0,28000.0,0.0,28000.0,0.0,0.0,0.0,0.0
8080,492,16.0,0.0,28000.0,0.0,28000.0,0.0,1.0,1.0,634.0
8081,492,16.0,0.0,28000.0,0.0,28000.0,0.0,4.0,1.0,453.0
8082,492,16.0,0.0,28000.0,0.0,28000.0,0.0,0.0,0.0,0.0
8083,492,16.0,0.0,28000.0,0.0,28000.0,0.0,0.0,0.0,0.0
8084,492,16.0,0.0,28000.0,0.0,28000.0,0.0,11.0,1.0,1550.0
8085,492,10.0,0.0,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0
8086,492,0.0,0.0,1187.0,0.0,900.0,0.0,0.0,0.0,0.0
8087,492,0.0,0.0,0.0,0.0,17217.0,0.0,0.0,0.0,0.0
8088,492,0.0,0.0,1880.0,0.0,1880.0,0.0,0.0,0.0,0.0
8089,492,0.0,100.0,1900.0,1900.0,0.0,0.0,0.0,0.0,0.0
8090,492,48.0,2768.0,25655.0,12162.0,0.0,1449.0,0.0,0.0,0.0
8091,492,78.0,1468.0,13852.0,10227.0,0.0,0.0,0.0,0.0,0.0
8092,492,0.0,9385.0,17500.0,9385.0,17500.0,9385.0,0.0,0.0,0.0
8093,492,12.0,2100.0,25200.0,13670.0,0.0,0.0,0.0,0.0,0.0
8094,492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8095,492,0.0,248.0,1170.0,248.0,20000.0,0.0,0.0,0.0,0.0
8096,492,16.0,4565.0,28000.0,4565.0,0.0,0.0,0.0,0.0,0.0
8097,492,0.0,0.0,237652.0,76542.0,237652.0,24081.0,0.0,0.0,0.0
8098,492,36.0,692.0,30000.0,29957.0,0.0,6063.0,0.0,0.0,0.0
8099,492,0.0,3409.0,23281.0,23102.0,20000.0,2470.0,0.0,0.0,0.0
8100,492,16.0,0.0,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0
8101,492,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0
8102,492,17.0,0.0,20104.0,0.0,0.0,0.0,0.0,0.0,0.0
8103,492,12.0,0.0,25200.0,0.0,0.0,0.0,0.0,0.0,0.0
8104,492,36.0,2074.0,50000.0,57111.0,0.0,8689.0,0.0,0.0,0.0
8105,492,0.0,0.0,10701.0,0.0,0.0,0.0,0.0,0.0,0.0
8106,492,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0
8107,492,17.0,0.0,17652.0,0.0,0.0,0.0,0.0,0.0,0.0
8108,492,16.0,0.0,21000.0,0.0,18000.0,0.0,0.0,0.0,0.0
8109,492,12.0,0.0,20640.0,0.0,0.0,0.0,0.0,0.0,0.0
8110,492,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0
8111,492,16.0,0.0,18000.0,0.0,2500.0,0.0,0.0,0.0,0.0
8112,492,17.0,0.0,20344.0,0.0,0.0,0.0,0.0,0.0,0.0
8113,492,16.0,0.0,18000.0,0.0,18000.0,0.0,0.0,0.0,0.0
8114,492,17.0,0.0,20324.0,0.0,0.0,0.0,0.0,0.0,0.0
8115,492,16.0,0.0,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0
8116,492,12.0,0.0,17040.0,0.0,0.0,0.0,0.0,0.0,0.0
8117,492,0.0,0.0,10701.0,0.0,0.0,0.0,0.0,0.0,0.0
8118,492,16.0,0.0,18000.0,0.0,14000.0,0.0,0.0,0.0,0.0
8119,492,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
8120,492,48.0,0.0,25595.0,0.0,0.0,0.0,0.0,0.0,0.0
8121,492,17.0,0.0,13558.0,0.0,0.0,0.0,0.0,0.0,0.0
8122,492,16.0,0.0,14000.0,0.0,8000.0,0.0,0.0,0.0,0.0
8123,492,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
8124,492,16.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0
8125,492,12.0,0.0,10980.0,0.0,0.0,0.0,0.0,0.0,0.0
8126,492,0.0,0.0,8177.0,0.0,0.0,0.0,0.0,0.0,0.0
8127,492,16.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0
8128,492,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0
8129,492,0.0,0.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0
8130,492,16.0,0.0,10000.0,0.0,6000.0,0.0,0.0,0.0,0.0
8131,492,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
8132,492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8133,492,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
8134,492,16.0,0.0,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0
8135,492,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
8136,492,16.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
8137,492,0.0,0.0,59595.0,0.0,50000.0,0.0,0.0,0.0,0.0
8138,492,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0
8139,493,0.0,0.0,486712.0,236619.0,0.0,0.0,0.0,0.0,0.0
8140,493,0.0,0.0,52194.0,0.0,50000.0,0.0,1.0,0.0,0.0
8141,493,0.0,0.0,118725.0,35393.0,146000.0,0.0,0.0,0.0,0.0
8142,493,0.0,0.0,366632.0,219000.0,0.0,0.0,0.0,0.0,0.0
8143,493,210.0,4164.0,195200.0,92468.0,195200.0,0.0,0.0,0.0,0.0
8144,493,0.0,2850.0,100000.0,28595.0,100000.0,0.0,0.0,0.0,0.0
8145,493,210.0,4140.0,195200.0,96338.0,195200.0,0.0,0.0,0.0,0.0
8146,493,0.0,0.0,19339.0,0.0,33300.0,0.0,1.0,0.0,0.0
8147,493,0.0,0.0,14754.0,0.0,12000.0,0.0,0.0,0.0,0.0
8148,493,0.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0
8149,493,0.0,0.0,28872.0,0.0,100000.0,0.0,1.0,0.0,0.0
8150,493,0.0,0.0,2476005.0,0.0,2476005.0,0.0,2.0,0.0,0.0
8151,493,0.0,0.0,49444.0,0.0,1.0,0.0,0.0,0.0,0.0
8152,493,225.0,0.0,195200.0,0.0,195200.0,0.0,0.0,0.0,0.0
8153,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8154,494,6.0,743.0,3174.0,2931.0,3174.0,0.0,0.0,0.0,0.0
8155,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8156,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8157,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8159,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8160,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8161,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8162,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8163,494,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8164,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8165,494,1.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
8166,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8167,494,1.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0
8168,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8169,494,1.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
8170,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8171,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8172,494,1.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
8173,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8174,494,41.0,384.0,8000.0,13240.0,0.0,0.0,0.0,0.0,0.0
8175,494,1.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0
8176,494,1.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0
8177,494,1.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0
8178,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8179,494,1.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0
8180,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8181,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8182,494,1.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0
8183,494,1.0,0.0,6000.0,0.0,0.0,0.0,1.0,1.0,4334.0
8184,494,1.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0
8185,494,1.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8187,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8188,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8189,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8190,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8191,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8192,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8193,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8194,494,18.0,0.0,22386.0,0.0,0.0,0.0,0.0,0.0,0.0
8195,494,16.0,0.0,10447.0,0.0,0.0,0.0,0.0,0.0,0.0
8196,494,61.0,0.0,74475.0,0.0,0.0,0.0,0.0,0.0,0.0
8197,494,61.0,0.0,53197.0,0.0,0.0,0.0,0.0,0.0,0.0
8198,494,61.0,0.0,38302.0,0.0,0.0,0.0,0.0,0.0,0.0
8199,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8200,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8201,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8202,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8203,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8204,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8205,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8206,494,2.0,0.0,2174.0,0.0,2174.0,0.0,0.0,0.0,0.0
8207,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8208,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8209,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8210,494,6.0,0.0,3174.0,0.0,3174.0,0.0,0.0,0.0,0.0
8211,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8212,494,1.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
8213,494,1.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
8214,494,1.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
8215,494,1.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,3812.0
8216,494,1.0,0.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0
8217,494,1.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
8218,494,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8219,494,1.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0
8220,494,1.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
8221,494,1.0,0.0,2000.0,0.0,0.0,0.0,1.0,1.0,2284.0
8222,494,1.0,5502.0,1500.0,5502.0,0.0,0.0,0.0,0.0,0.0
8223,494,1.0,3292.0,3000.0,3292.0,0.0,0.0,0.0,0.0,0.0
8224,494,1.0,0.0,6100.0,0.0,6100.0,0.0,0.0,0.0,0.0
8225,494,1.0,0.0,6100.0,0.0,6100.0,0.0,0.0,0.0,0.0
8226,494,1.0,0.0,6100.0,0.0,6100.0,0.0,0.0,0.0,0.0
8227,494,1.0,577.0,6100.0,577.0,6100.0,0.0,0.0,0.0,0.0
8228,494,0.0,0.0,0.0,0.0,19719.0,0.0,0.0,0.0,0.0
8229,494,0.0,2640.0,52939.0,51753.0,52939.0,5280.0,24.0,3.0,8036.0
8230,494,0.0,0.0,970.0,0.0,0.0,0.0,0.0,1.0,473.0
8231,494,0.0,0.0,174.0,0.0,512.0,0.0,0.0,0.0,0.0
8232,494,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0
8233,494,0.0,346.0,1206.0,0.0,10000.0,0.0,0.0,0.0,0.0
8234,494,0.0,400.0,592.0,0.0,1204.0,0.0,0.0,0.0,0.0
8235,494,6.0,1296.0,3887.0,2592.0,0.0,0.0,0.0,0.0,0.0
8236,494,12.0,1720.0,20640.0,10678.0,0.0,0.0,0.0,0.0,0.0
8237,494,0.0,2188.0,12212.0,23217.0,22955.0,0.0,0.0,0.0,0.0
8238,494,0.0,0.0,20629.0,12633.0,17100.0,0.0,0.0,0.0,0.0
8239,494,72.0,283.0,12269.0,11804.0,12000.0,0.0,0.0,0.0,0.0
8240,494,0.0,10911.0,80452.0,38270.0,42000.0,8022.0,0.0,0.0,0.0
8241,494,36.0,4217.0,147610.0,134958.0,147610.0,0.0,0.0,0.0,0.0
8242,494,0.0,0.0,16298.0,9890.0,13000.0,689.0,0.0,0.0,0.0
8243,494,36.0,0.0,7710.0,0.0,0.0,0.0,0.0,0.0,0.0
8244,494,1.0,0.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0
8245,494,360.0,4651.0,332951.0,256654.0,332951.0,0.0,0.0,0.0,0.0
8246,494,1.0,2525.0,2525.0,2200.0,0.0,0.0,0.0,0.0,0.0
8247,494,12.0,0.0,17040.0,0.0,0.0,0.0,0.0,0.0,0.0
8248,494,1.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
8249,494,1.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
8250,494,1.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
8251,494,1.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
8252,494,1.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
8253,494,1.0,0.0,3000.0,0.0,0.0,3292.0,0.0,0.0,0.0
8254,494,1.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
8255,494,12.0,0.0,17040.0,0.0,0.0,0.0,0.0,0.0,0.0
8256,494,1.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
8257,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8258,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8259,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8260,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8261,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8262,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8263,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8264,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8265,494,0.0,0.0,22864.0,0.0,0.0,0.0,0.0,0.0,0.0
8266,494,1.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
8267,494,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
8268,494,1.0,0.0,2900.0,0.0,2900.0,0.0,0.0,0.0,0.0
8269,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8270,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8271,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8272,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8273,494,1.0,0.0,2600.0,0.0,2600.0,0.0,0.0,0.0,0.0
8274,494,1.0,0.0,2799.0,0.0,2799.0,0.0,0.0,0.0,0.0
8275,494,1.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0
8276,494,1.0,0.0,1799.0,0.0,1799.0,0.0,0.0,0.0,0.0
8277,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8278,494,12.0,0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0
8279,494,1.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0
8280,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8281,494,0.0,0.0,20629.0,0.0,17100.0,0.0,0.0,0.0,0.0
8282,494,12.0,0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0
8283,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8284,494,1.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0
8285,494,0.0,0.0,13662.0,0.0,13000.0,0.0,0.0,0.0,0.0
8286,494,0.0,0.0,20286.0,0.0,17100.0,0.0,0.0,0.0,0.0
8287,494,0.0,0.0,13662.0,0.0,13000.0,0.0,0.0,0.0,0.0
8288,494,0.0,0.0,20286.0,0.0,17100.0,0.0,0.0,0.0,0.0
8289,494,0.0,0.0,20286.0,0.0,17100.0,0.0,0.0,0.0,0.0
8290,494,0.0,0.0,20286.0,0.0,17100.0,0.0,0.0,0.0,0.0
8291,494,0.0,0.0,18286.0,0.0,18303.0,0.0,0.0,0.0,0.0
8292,494,0.0,0.0,80452.0,0.0,1.0,0.0,0.0,0.0,0.0
8293,494,0.0,0.0,13662.0,0.0,13000.0,0.0,0.0,0.0,0.0
8294,494,30.0,0.0,109422.0,0.0,109422.0,0.0,0.0,0.0,0.0
8295,495,12.0,0.0,10200.0,0.0,10200.0,0.0,0.0,0.0,0.0
8296,495,18.0,0.0,10200.0,0.0,10200.0,0.0,0.0,0.0,0.0
8297,495,18.0,1715.0,6187.0,6187.0,5100.0,1371.0,3.0,3.0,1371.0
8298,495,0.0,0.0,1199.0,0.0,0.0,0.0,4.0,1.0,475.0
8299,495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8300,495,1.0,0.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0
8301,495,1.0,2343.0,3350.0,2343.0,0.0,2343.0,16.0,0.0,0.0
8302,495,1.0,153.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0
8303,495,0.0,0.0,26000.0,0.0,26000.0,27619.0,1.0,0.0,0.0
8304,495,1.0,0.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0
8305,495,18.0,0.0,6187.0,0.0,5982.0,0.0,16.0,0.0,0.0
8306,495,18.0,0.0,6187.0,0.0,5523.0,0.0,3.0,0.0,0.0
8307,495,0.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0
8308,495,0.0,0.0,4238.0,0.0,4000.0,4184.0,10.0,0.0,0.0
8309,495,0.0,0.0,15743.0,0.0,13000.0,10196.0,6.0,0.0,0.0
8310,496,360.0,126.0,147228.0,4259.0,147228.0,0.0,0.0,0.0,0.0
8311,496,80.0,0.0,12080.0,0.0,0.0,0.0,0.0,0.0,0.0
8312,496,80.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0
8313,496,80.0,0.0,11360.0,0.0,0.0,0.0,0.0,0.0,0.0
8314,496,102.0,73.0,7493.0,701.0,0.0,0.0,22.0,4.0,317.0
8315,496,128.0,444.0,56737.0,33615.0,0.0,0.0,26.0,4.0,1830.0
8316,496,1.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,800.0
8317,496,1.0,0.0,4000.0,0.0,4000.0,0.0,0.0,0.0,0.0
8318,496,1.0,7218.0,7218.0,7218.0,4000.0,0.0,0.0,0.0,0.0
8319,496,2.0,0.0,2000.0,0.0,2000.0,0.0,2.0,1.0,1375.0
